# 3D point list with one line of data per point:
# POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 8332
32896 -1.44082229244 1.40917444164 1.32248743852 58 66 30 1.42260987535 155 6926
32897 1.91174962363 1.31348534882 1.47860229531 95 86 81 1.0186155552 155 6937
32898 -0.680583556103 1.2832685366 1.53335884179 132 135 90 0.851502871283 155 6979 117 4763
32899 1.46980497895 1.32063701454 1.55243662491 119 112 104 1.56056372076 155 6988
32900 -1.29131604415 1.34522415307 1.49881525606 44 52 11 2.75082029374 155 6990
32901 -0.607247701442 1.293109931 1.55003138201 65 73 34 0.320287699454 155 6993
32902 1.01793452263 1.38733252333 1.50766160928 81 74 68 0.986372633306 155 6996
32903 1.83635620108 1.26255141491 1.68907360902 105 96 88 1.09870045545 155 7024
32904 -0.533495513516 1.25745423472 1.73503362266 62 65 25 1.04529131863 155 7055 117 6245
32905 4.41464484826 4.88859873276 -13.8936015088 65 68 37 1.51024567772 155 7124
32907 -5.11930444752 4.81390621844 -13.130640297 113 114 56 1.91523280097 155 7127
32908 4.54209343239 4.45659925604 -12.1440142609 76 83 50 1.52596265141 155 7132
32909 -5.11074866758 4.58384577914 -12.1995252497 104 111 57 1.8557166529 155 7133
32910 -5.31330603213 4.65254749588 -12.3638612873 112 119 68 0.844209532462 155 7135
32911 -5.12713327371 4.54723025123 -11.6877460979 53 60 23 1.67549512428 155 7145
32912 -5.4785545022 4.3939329245 -11.2184033332 50 53 24 1.85031349474 155 7148
32913 -5.46023172704 4.37550238774 -11.1694912314 50 53 24 2.07011095498 155 7149
32914 -5.28664094784 4.34436612005 -10.9102999163 91 96 64 1.52776631373 155 7152
32915 3.21503837279 4.03423568784 -10.059297309 117 120 77 1.25689130717 155 7159
32916 -3.97572774923 4.33620303698 -10.537794449 119 120 76 1.52807332284 155 7164 117 5358
32917 -3.93192477858 4.30621437189 -10.2455750392 64 71 27 1.75931262 155 7173 117 6527
32918 3.54465842201 3.85302734396 -9.30422226677 85 87 48 0.402189978729 155 7174
32919 -4.9677746974 4.05669805204 -9.3068291014 48 51 20 1.65081073784 155 7177 117 3541
32920 -4.9755362664 4.06014274911 -9.31569822955 48 51 20 1.8752956317 155 7178
32921 1.05767918463 3.63525939247 -8.39075192733 131 133 78 1.30011360012 155 7180
32922 -2.43245772696 4.07230714063 -9.22710566516 90 95 39 0.983154839422 155 7181
32923 3.47583929595 3.46301197517 -7.52103463596 92 83 54 1.42101210041 155 7194
32924 0.281048623393 3.46681861159 -7.10600867085 108 111 54 0.86239219743 155 7208
32925 1.39578429407 3.14747605628 -6.14839065709 116 117 61 1.07579588311 155 7213
32926 -2.02577580616 3.37662946202 -6.5383292282 96 105 50 0.891104741841 155 7215
32927 1.16696022949 3.10013511519 -5.82790468321 97 102 48 0.975259494332 155 7218
32928 -3.1296685498 3.21788747082 -5.87124446143 116 123 61 2.0095105173 155 7222 117 5477
32929 -1.41166600155 3.08760640264 -5.44460141625 103 110 54 1.02851440255 155 7226
32930 -1.41166600155 3.08760640264 -5.44460141625 103 110 54 1.02851440255 155 7227
32931 0.378241269287 2.89925062559 -4.97011653972 135 128 86 1.63733849458 155 7232 117 5573
32932 2.94870828123 2.81563810772 -4.74939417508 189 173 147 0.833487537223 155 7239
32933 2.94870828123 2.81563810772 -4.74939417508 189 173 147 0.833487537223 155 7240
32934 -1.17525921032 2.79617586742 -4.3794038178 103 112 52 1.18846552096 155 7262
32935 -0.636926154714 2.66293312 -3.84613254895 150 142 93 1.21640500262 155 7276
32936 2.00445603178 2.48747015506 -3.53492454387 60 63 33 0.71671522416 155 7281
32937 -2.69246241578 2.61769607846 -3.60340195658 51 59 18 1.54546501778 155 7291
32940 0.265153847351 0.4865763435 -0.0492222068635 226 223 219 1.7510288414 155 7312 117 6660
32942 -0.0748573150896 0.171344459128 0.715249931045 95 99 66 0.639468284905 155 7347
32943 -1.67410651777 2.21552459498 -1.85553049309 118 123 64 2.06587961487 155 7387
32944 -0.790080437223 2.02851100892 -1.14410877406 84 89 48 1.8315692856 155 7437
32945 -1.83255165606 1.80922137535 -0.270211695972 85 93 42 1.57734179779 155 7506
32946 1.57775554644 1.78173586167 -0.166591518287 111 99 84 1.55971781432 155 7513
32947 -1.37289434016 1.79263170603 -0.182062156563 121 120 66 1.75469397197 155 7515
32949 1.15795689176 1.71490391775 0.160043044758 68 62 48 2.10901251024 155 7536 117 7645
32950 -1.17141661381 1.64983959118 0.333181739398 88 92 41 0.689832915652 155 7551
32951 1.07645981666 1.57606812341 0.801675902767 85 75 65 1.0072623143 155 7606 117 7691
32952 1.85358430192 1.45104552787 0.934799366293 96 86 77 1.05110706573 155 7608 117 8059
32953 1.79940362708 1.42864607491 1.04141382387 102 93 86 1.35867664587 155 7623 117 8068
32954 1.37993615699 1.41675688781 1.17053544028 125 115 105 1.99669121571 155 7650
32955 -0.537599010662 1.3598321236 1.20141737962 110 110 49 1.17319403962 155 7655
32956 1.41296357659 1.36772080471 1.39491816647 150 143 135 0.968289347749 155 7686 117 7767
32957 -1.23520064504 1.35634395517 1.40849477034 51 59 18 1.54786067713 155 7693
32958 1.6613063834 1.26633872464 1.65790633298 119 109 102 0.0900430259313 155 7727
32959 -0.44257316466 1.27645124137 1.63945084181 115 109 59 0.688382618761 155 7730
32960 -4.27978230927 4.54027544508 -11.8927431035 97 103 54 1.7406778608 155 7797
32961 -4.14998471488 4.63496282059 -12.0859362844 106 113 62 1.05115741836 155 7800
32962 -4.64174269433 4.32625033376 -10.4613607661 65 63 33 1.90063945716 155 7809 117 5353
32963 -4.21965061014 3.90234776668 -8.47594328623 64 73 20 2.45206007921 155 7817 117 6544
32964 -1.22297288257 2.95564057424 -4.97808734222 103 111 51 1.24478785605 155 7836
32965 1.98205744243 2.66521640174 -4.03762751781 118 121 78 1.17682061891 155 7842
32966 2.0038988486 2.52029380138 -3.69530135693 100 97 62 1.09175834506 155 7847
32967 2.04003377367 2.4626494951 -3.26940110952 73 72 41 1.01040921644 155 7858 117 7871
32968 2.04046684822 2.46347934499 -3.27100072388 73 72 41 1.10871531742 155 7859
32969 -2.32449837373 2.5437464517 -3.34865323697 69 81 41 1.63929667534 155 7862
32970 -1.45782794082 2.51923611183 -3.1442003524 102 110 50 1.64191085219 155 7874
32971 -1.8560460299 2.42801828755 -2.89141443585 67 80 27 0.922568027749 155 7877
32972 -2.77130661578 2.3946598702 -2.6407221059 86 99 46 1.49480147893 155 7886
32973 1.27677021604 1.12655184273 -0.718295466328 120 122 80 1.12381866486 155 7889
32974 1.15151485783 1.34032770139 -0.738040906076 11 12 7 0.842308677289 155 7912
32975 -1.47416210175 1.87392608147 -0.426137426301 143 142 86 1.55582622796 155 7972
32976 1.25711590098 1.68283581807 0.327778809668 67 57 45 0.882507739235 155 8017 117 8020
32977 -1.10081886773 1.54690679027 0.714266615388 67 71 35 2.09454162622 155 8034
32978 -1.34199577062 1.45445993409 1.06616867958 73 73 39 0.715583611795 155 8058
32979 -1.01287769513 1.4091480518 1.20446573857 67 73 27 1.67590062562 155 8070
32980 -0.8693067034 1.3856747006 1.2398112607 114 123 73 1.90843997802 155 8074
32981 1.01451636984 1.45039027647 1.23667583731 86 75 69 0.921677905804 155 8080
32982 -0.99050276148 1.39137913912 1.36355629648 49 56 12 2.22829769724 155 8101
32983 -0.455980914818 4.69859563941 -12.0836489271 95 98 45 1.35280942793 155 8166
32984 2.95486355426 2.78500015616 -4.64670395482 163 145 121 0.718169386159 155 8189
32985 2.59810532663 2.61458958975 -4.01279011113 88 84 56 1.37426371637 155 8193
32986 -0.933124249492 2.7502478171 -4.2072921037 83 91 42 1.32595341507 155 8194
32987 -2.29156909838 2.65105139917 -3.87115002023 121 129 80 1.03849098163 155 8200
32988 2.11946155827 2.49798662902 -3.551069816 76 76 46 0.861798515645 155 8203
32989 2.12382045092 2.50717490448 -3.56694987878 76 76 46 0.410523700762 155 8204
32990 -2.27612923524 2.41174837169 -2.81496078184 104 115 58 1.24721433257 155 8217
32991 -2.42470649268 2.41968591473 -2.81671687844 94 106 44 1.31336911284 155 8218
32992 -1.86044643701 2.37381693592 -2.56184164748 123 129 66 1.88365698012 155 8221
32993 -0.165131449613 0.158847260295 0.704305069911 120 124 82 0.907956322987 155 8224
32994 -0.165811562494 0.154196914018 0.710532738252 120 124 82 2.39701061853 155 8225
32995 0.829792340252 1.3220186118 -0.808845657261 8 10 9 1.05733598135 155 8235
32997 2.08244815165 2.13564697815 -1.81314292269 118 105 89 1.18594294049 155 8244
32998 1.87545785695 2.01906383436 -1.30125544216 122 116 88 1.86272939842 155 8260
32999 -1.44774733519 1.89568439401 -0.52970929458 155 152 101 1.57797658566 155 8278
33000 -5.44695861304 4.48128482521 -11.5012069064 100 104 67 1.70212495157 155 8398
33001 2.73612481875 4.19478962259 -10.6296671406 91 96 55 1.45054442573 155 8400
33002 -5.07962845304 4.28264728871 -10.4533508083 72 78 44 0.450632798115 155 8405
33003 -2.41094608568 2.46068813487 -3.01882024178 54 65 25 1.52489844102 155 8419
33004 -2.00655183035 1.87755693211 -0.497774595337 58 71 27 1.65820762987 155 8447
33005 -1.67654601087 1.70369073499 0.197137275622 69 79 29 0.653943752916 155 8461
33006 -1.02505392264 1.64628896621 0.40347982348 87 93 46 1.85362497875 155 8464
33007 -0.777819108179 1.42291070093 1.09162285926 66 73 29 1.88817173305 155 8483
33008 -0.625570359992 1.33811589232 1.35999060739 142 129 71 1.61323081317 155 8486 117 8021
33010 -2.35868479616 2.62873219914 -3.60366961396 69 80 37 0.570154701447 155 8513
33011 -2.36040966707 2.42659341289 -2.65116582539 73 86 32 0.371812506628 155 8522
33012 -1.58943021621 2.31177135004 -2.19970102258 111 116 60 0.998755263053 155 8525
33013 -1.28801531539 1.5742502855 0.623452787635 116 120 69 1.59894756537 155 8542
33014 0.133456297913 0.943661135989 1.65756088898 99 83 58 1.93964595353 155 8560
33015 3.04248349297 4.84472487769 -12.8797719507 115 118 67 0.868270271969 155 8573
33018 2.4207441621 2.43210339826 -3.05528908918 146 122 93 1.64426166398 155 8582
33019 2.42356182787 2.4387734279 -3.06364530357 146 122 93 1.87074769899 155 8583
33020 -1.59519555307 2.12867637353 -1.38983336106 125 125 71 0.16449735403 155 8590
33022 0.236362027412 0.938812109819 1.65497645248 11 11 9 0.72272256981 155 8612
33023 0.311315945194 0.902889654962 1.705730798 11 11 9 0.159939816915 155 8613
33026 -1.58126984641 1.91975982324 -0.453849473194 118 118 62 0.300878001592 155 8661
33027 -0.905314388307 1.32612901063 1.52268564408 68 75 33 1.08341643757 155 8672
33030 -0.982803766582 1.54699962729 0.564836486782 125 122 71 0.0252976666258 155 8701
33031 -0.342670292253 4.71388187549 -12.2448922721 98 109 60 1.27345224086 155 172
33032 1.49631455848 1.58102035788 0.560287971447 184 164 120 1.02517306226 155 5308 117 4807
33034 1.28878767527 1.4420495716 1.17622949866 57 51 44 1.39867806224 155 6877 117 7170
33036 1.75117476583 1.41438318114 1.10563475387 66 55 51 1.29490437057 155 5500 117 6381
33037 1.90933383619 1.37797909919 1.19556082203 212 215 216 1.45361236128 155 5534 117 7220
33038 1.76621492061 1.5076757923 0.763050314285 108 103 99 1.35038797161 155 5380 117 6275
33040 -0.777819108179 1.42291070093 1.09162285926 66 73 29 1.88817173305 155 8482
33041 -1.16321649355 1.44404464428 1.09868487304 71 80 33 0.595510881677 155 8555
33042 0.218091292035 0.828695062478 1.62774189416 21 21 19 2.68573313035 155 8609
33043 -0.744598150356 1.36393297362 1.14893261644 55 62 16 2.69154967696 155 8669
33047 2.11116521589 2.14672240199 -1.7732606306 108 94 80 1.11961390198 155 1432 117 4287
33052 1.74182030829 1.90457521211 -0.747692813768 209 203 181 1.54156612872 117 1864
33054 2.40828818931 1.75001667218 -0.355285936603 111 101 91 0.971956663753 155 2020
33058 1.66948397117 1.79607581023 -0.287914125724 202 195 173 1.76470875462 117 4580
33059 2.13441013451 1.68927956464 -0.0293937808629 111 102 92 2.12219893555 117 2296
33061 1.55747384691 1.72254997754 0.0505415034436 94 82 70 0.993397435432 155 2296 117 6083
33063 1.98823891746 1.59572969299 0.353720984514 103 96 88 1.32161010613 117 2501
33070 2.41734090182 1.43874561875 0.86367893668 102 92 82 0.855003890843 155 2723
33071 1.95813403943 1.50703149867 0.703975799723 105 96 89 2.03883423569 117 2783
33078 1.15207969698 1.54632422947 0.860913731826 86 77 68 0.734560968307 117 2661
33080 1.86652537665 1.36511581558 1.29248583142 87 78 71 0.76630539723 155 3119 117 6491
33081 1.1749007883 1.45548049058 1.16199682293 237 226 203 0.493272685235 117 2934
33084 0.700397795819 2.74215076351 -4.25637890984 85 82 47 0.723687945706 117 822
33086 1.70648605642 2.616554095 -3.84953118857 128 130 87 0.898093638045 155 896
33089 1.4838206592 2.61325197137 -3.7434171664 144 137 87 2.1519499366 155 931
33108 1.65354982795 1.90212629642 -0.724131445804 102 87 67 1.36960167248 155 1901
33109 1.65312559428 1.90216338415 -0.726537202816 102 87 67 2.04704012314 155 1902
33114 2.7959952982 1.53665067426 0.371021825952 94 84 75 1.23540439396 155 2377
33124 1.42107893163 1.59570417149 0.554679526532 107 97 88 1.36070348402 117 2498
33133 1.3273469461 1.41176401517 1.2691738317 106 94 84 1.14835653317 155 3147 117 5154
33137 1.23541799654 2.64730030528 -4.01691013446 125 130 79 0.466460649703 155 4430 117 5665
33142 2.85166983231 2.42722944908 -3.08806900663 101 92 82 1.46704616246 155 4546
33147 -1.43622751479 2.48924474275 -3.05862634843 73 82 31 2.10484177902 155 1107
33149 3.17981088166 1.89682044835 -1.08754302229 93 81 74 0.818978495246 155 6511
33152 -0.846368146266 2.2136381834 -1.93500792975 147 134 89 0.84953734625 155 1396
33155 -0.172638308397 0.154164736376 0.68477813406 113 113 89 1.27654901755 155 1222 117 5585
33159 1.36159141465 1.50436629632 0.875487049799 169 128 86 0.863184384636 117 6260
33160 1.90654470069 1.28993759418 1.55332944258 100 94 86 1.61058353723 155 5761
33164 -1.00474808729 2.53914332342 -3.35155175422 145 139 89 0.663715553483 155 4516
33168 1.52669770565 1.84189495521 -0.381400728711 91 80 69 0.709209384847 155 6612 117 6015
33171 0.933422893741 1.41936023805 1.41932491302 81 76 72 1.26504823405 155 6955
33173 2.53034686037 1.97639491555 -1.26865314598 117 102 88 2.56211642725 155 7411
33179 0.86488814374 1.18982304902 -0.865686328212 135 126 84 1.09085695086 155 7887
33183 0.628216043806 0.843213591849 -1.01163657386 66 66 64 2.01788406405 155 8576
33186 1.63237389029 1.31969225353 1.50899310363 100 94 90 1.22966790207 155 3352
33187 2.54366132278 1.95650721023 -1.17791001207 104 98 91 1.48430292297 155 4848
33189 2.41263990182 1.54142690971 0.475012030909 105 100 95 1.61551702624 155 7552
33190 1.29136560667 1.39236072069 1.35130591079 220 213 198 1.45652205971 155 7679
33191 1.73520337643 1.27013112031 1.65633957313 79 77 76 1.17554752521 155 7008
33192 1.97571054217 1.34408282476 1.34452536921 126 111 101 1.18827848893 155 5620
33193 1.30703698002 1.41196996284 1.28684328194 108 101 96 1.9646977318 155 3178
33195 2.7512003367 2.55174098622 -3.49527235861 93 86 77 1.10100567053 155 6335
33196 3.32263254919 1.72914736382 -0.492554979476 87 78 69 1.37050940122 155 4973
33199 2.8026670359 1.57358962974 0.217841883143 97 91 86 1.12410665527 155 7527
33200 -0.994854963651 2.70358126204 -4.06913750248 124 130 80 1.30572797054 155 7268
33201 1.80935196623 1.28120569618 1.6007141317 95 89 85 2.31699532214 155 7713
33202 1.7401463739 1.37930846786 1.25760721329 111 108 104 1.22662928756 155 5576 117 7222
33203 2.89856719495 1.64062819687 -0.0817634785337 204 198 178 1.07563862875 155 5087 194 10153
33254 -0.110897646626 5.26574186221 -14.6910833581 89 94 44 1.81456407287 155 52
33255 -2.86579750038 5.24234667578 -14.6225603422 121 126 73 0.4641859632 155 3953
33256 2.53644519297 4.83720798666 -13.0620731803 87 94 42 1.88850455069 155 3990
33259 4.04574702446 4.22667877509 -11.0308043812 90 93 46 1.17891194309 155 4037
33266 -2.0611194535 4.0795202917 -9.26092160199 93 96 43 0.367821159396 155 375
33267 4.15977736815 3.20984202305 -6.78416425168 85 76 67 0.691409301792 155 4208
33268 3.06723184646 3.42003029755 -7.26981650817 89 84 42 0.970019571719 155 460
33269 1.27845615084 3.38192232044 -7.00905680594 88 97 43 0.999957157175 155 487
33271 -1.54991120272 3.56903875241 -7.25521305118 99 102 49 0.568650984144 155 501
33272 -0.692107239641 3.44837506896 -6.91114022562 148 141 95 1.07606378404 155 523
33275 -1.78332719049 3.43838701403 -6.79217686095 130 133 75 0.827714331648 155 545
33282 2.42261605289 2.48834614852 -3.2648886151 69 59 35 1.17574108774 155 4528
33284 3.37972300346 2.24697533456 -2.53492400397 93 84 74 1.55403207554 155 4593
33288 -0.859820986074 2.55529189653 -3.3370285798 141 139 80 0.480449448007 155 1051
33289 1.8059751648 2.23511223825 -2.36807447334 66 69 38 1.51150907577 155 1205 117 1288
33291 2.36856134976 2.17681884158 -1.96650060411 101 92 83 2.12816374138 155 1357
33295 1.96534428926 2.06960137737 -1.43332302579 175 170 141 1.5015155979 155 1569
33296 1.91397634753 2.03754621399 -1.37433468852 106 103 70 1.22704502782 155 1581
33324 -1.96730530192 5.09798247971 -14.0367455258 72 82 30 1.33066527214 155 6076
33330 3.38146694332 3.58859241713 -8.21575524825 69 66 35 1.81189212238 155 4145
33333 2.28512840048 3.59921894715 -8.2783581533 76 85 40 1.32948290337 155 4132
33334 2.29351339592 3.61609409535 -8.31768959363 76 85 40 0.673456811843 155 4133
33336 -2.56614897047 3.77046319953 -7.9489294447 83 91 44 1.32109369614 155 4195
33340 -0.322171502877 3.0983003244 -5.71620537841 94 102 42 0.699778090237 155 4271
33342 0.691814849712 2.90254104484 -5.02451193966 103 100 55 1.74907828717 155 4321
33343 0.520006876934 2.89598917926 -4.92284496461 141 139 90 0.66438764995 155 4337
33344 0.30567999715 0.422855633395 -0.0861845971779 70 64 54 1.3564179182 155 4484
33346 2.14172238277 2.58105508951 -3.83266376747 108 106 67 1.20916835208 155 6303
33350 -1.9525321141 2.60961659281 -3.57743581144 75 85 34 0.214854507122 155 4492
33368 4.50339315464 4.71758159045 -13.1049056956 120 124 73 1.59459443701 155 7128
33369 -1.95133569321 5.18011978337 -14.4148257939 112 121 61 1.61525302069 155 6069
33371 3.55224459549 4.10488165928 -10.4575811698 54 57 30 0.340020797302 155 6122
33373 1.30826182094 3.6463655898 -8.21295318009 86 94 43 0.570638469078 155 6162
33374 1.06711721712 3.61360825734 -8.11618127597 79 81 43 0.472684817299 155 6167
33376 -2.17600595077 2.93393879749 -4.90026252623 74 85 34 0.630856350246 155 4357
33394 -0.0463592592153 3.46689117768 -7.23991576996 110 112 57 1.15340422751 155 7201
33395 -0.736981273884 3.54554776864 -7.34281964938 111 114 59 1.28410727017 155 6200
33396 -0.435223463834 3.13800476782 -5.84952728549 86 96 36 0.45455451778 155 7220
33399 -1.74866576198 2.58815815305 -3.5545609461 70 81 38 0.780782864628 155 6333
33434 2.95355782072 3.10816847673 -6.12527630342 123 115 79 1.37093084334 155 8178
